Using device: cpu

==================== AAPL ====================
Day 1: Action: 0, Cash: 10000.00, Volume: 0, Price: 215.09
Day 246: Action: 0, Cash: 10038.65, Volume: 0, Price: 710.53
Day 247: Action: 0, Cash: 10038.65, Volume: 0, Price: 707.02
Day 248: Action: 0, Cash: 10038.65, Volume: 0, Price: 724.39
Day 249: Action: 2, Cash: 10038.65, Volume: 0, Price: 731.91
Day 250: Action: 2, Cash: 10038.65, Volume: 0, Price: 736.36
Day 251: Action: 0, Cash: 10038.65, Volume: 0, Price: 717.53
Day 252: Action: 0, Cash: 10038.65, Volume: 0, Price: 711.90
Day 253: Action: 0, Cash: 10038.65, Volume: 0, Price: 717.33
Day 254: Action: 0, Cash: 10038.65, Volume: 0, Price: 716.67
Day 255: Action: 0, Cash: 10038.65, Volume: 0, Price: 718.98
Day 256: Action: 0, Cash: 10038.65, Volume: 0, Price: 731.06
Day 257: Action: 0, Cash: 10038.65, Volume: 0, Price: 725.54
Day 258: Action: 0, Cash: 10038.65, Volume: 0, Price: 715.83
Day 259: Action: 2, Cash: 10038.65, Volume: 0, Price: 719.23
Day 260: Action: 0, Cash: 10038.65, Volume: 0, Price: 708.73
Day 261: Action: 0, Cash: 10038.65, Volume: 0, Price: 701.26
Day 262: Action: 0, Cash: 10038.65, Volume: 0, Price: 699.77
Day 263: Action: 0, Cash: 10038.65, Volume: 0, Price: 702.63
Day 264: Action: 0, Cash: 10038.65, Volume: 0, Price: 711.30
Day 265: Action: 0, Cash: 10038.65, Volume: 0, Price: 703.16
Day 266: Action: 0, Cash: 10038.65, Volume: 0, Price: 711.91
Day 267: Action: 0, Cash: 10038.65, Volume: 0, Price: 713.13
Day 268: Action: 0, Cash: 10038.65, Volume: 0, Price: 711.01
Day 269: Action: 0, Cash: 10038.65, Volume: 0, Price: 715.95
Day 270: Action: 0, Cash: 10038.65, Volume: 0, Price: 698.36
Day 271: Action: 0, Cash: 10038.65, Volume: 0, Price: 693.58
Day 272: Action: 0, Cash: 10038.65, Volume: 0, Price: 771.63
Day 273: Action: 0, Cash: 10038.65, Volume: 0, Price: 748.25
Day 274: Action: 0, Cash: 10038.65, Volume: 0, Price: 774.55
Day 275: Action: 0, Cash: 10038.65, Volume: 0, Price: 761.67
Day 276: Action: 0, Cash: 10038.65, Volume: 0, Price: 770.18
Day 277: Action: 0, Cash: 10038.65, Volume: 0, Price: 760.04
Day 278: Action: 0, Cash: 10038.65, Volume: 0, Price: 767.50
Day 279: Action: 0, Cash: 10038.65, Volume: 0, Price: 764.08
Day 280: Action: 0, Cash: 10038.65, Volume: 0, Price: 788.15
Day 281: Action: 0, Cash: 10038.65, Volume: 0, Price: 778.25
Day 282: Action: 0, Cash: 10038.65, Volume: 0, Price: 780.30
Day 283: Action: 0, Cash: 10038.65, Volume: 0, Price: 783.39
Day 284: Action: 0, Cash: 10038.65, Volume: 0, Price: 765.57
Day 285: Action: 0, Cash: 10038.65, Volume: 0, Price: 749.72
Day 286: Action: 0, Cash: 10038.65, Volume: 0, Price: 745.97
Day 287: Action: 0, Cash: 10038.65, Volume: 0, Price: 737.37
Day 288: Action: 0, Cash: 10038.65, Volume: 0, Price: 753.02
Day 289: Action: 0, Cash: 10038.65, Volume: 0, Price: 751.53
Day 290: Action: 0, Cash: 10038.65, Volume: 0, Price: 752.33
Day 291: Action: 0, Cash: 10038.65, Volume: 0, Price: 745.63
Day 292: Action: 0, Cash: 10038.65, Volume: 0, Price: 749.35
Day 293: Action: 2, Cash: 10038.65, Volume: 0, Price: 736.97
Day 294: Action: 2, Cash: 10038.65, Volume: 0, Price: 733.39
Day 295: Action: 0, Cash: 10038.65, Volume: 0, Price: 735.32
Day 296: Action: 0, Cash: 10038.65, Volume: 0, Price: 746.90
Day 297: Action: 0, Cash: 10038.65, Volume: 0, Price: 750.69
Day 298: Action: 0, Cash: 10038.65, Volume: 0, Price: 750.54
Day 299: Action: 0, Cash: 10038.65, Volume: 0, Price: 763.91
Day 300: Action: 0, Cash: 10038.65, Volume: 0, Price: 750.22
Day 301: Action: 0, Cash: 10038.65, Volume: 0, Price: 749.14
Day 302: Action: 0, Cash: 10038.65, Volume: 0, Price: 753.82
Day 303: Action: 0, Cash: 10038.65, Volume: 0, Price: 762.91
Day 304: Action: 0, Cash: 10038.65, Volume: 0, Price: 777.17
Day 305: Action: 0, Cash: 10038.65, Volume: 0, Price: 773.90
Day 306: Action: 0, Cash: 10038.65, Volume: 0, Price: 778.42
Day 307: Action: 0, Cash: 10038.65, Volume: 0, Price: 776.56
Day 308: Action: 0, Cash: 10038.65, Volume: 0, Price: 763.88
Day 309: Action: 0, Cash: 10038.65, Volume: 0, Price: 754.14
Day 310: Action: 0, Cash: 10038.65, Volume: 0, Price: 759.39
Day 311: Action: 0, Cash: 10038.65, Volume: 0, Price: 747.66
Day 312: Action: 0, Cash: 10038.65, Volume: 0, Price: 742.51
Day 313: Action: 0, Cash: 10038.65, Volume: 0, Price: 742.16
Day 314: Action: 0, Cash: 10038.65, Volume: 0, Price: 733.15
Day 315: Action: 0, Cash: 10038.65, Volume: 0, Price: 716.14
Day 316: Action: 0, Cash: 10038.65, Volume: 0, Price: 725.84
Day 317: Action: 0, Cash: 10038.65, Volume: 0, Price: 709.37
Day 318: Action: 0, Cash: 10038.65, Volume: 0, Price: 714.47
Day 319: Action: 0, Cash: 10038.65, Volume: 0, Price: 711.89
Day 320: Action: 0, Cash: 10038.65, Volume: 0, Price: 716.64
Day 321: Action: 0, Cash: 10038.65, Volume: 0, Price: 732.29
Day 322: Action: 0, Cash: 10038.65, Volume: 0, Price: 704.12
Day 323: Action: 0, Cash: 10038.65, Volume: 0, Price: 714.51
Day 324: Action: 0, Cash: 10038.65, Volume: 0, Price: 707.47
Day 325: Action: 0, Cash: 10038.65, Volume: 0, Price: 716.35
Day 326: Action: 0, Cash: 10038.65, Volume: 0, Price: 710.88
Day 327: Action: 0, Cash: 10038.65, Volume: 0, Price: 715.72
Day 328: Action: 0, Cash: 10038.65, Volume: 0, Price: 730.95
Day 329: Action: 0, Cash: 10038.65, Volume: 0, Price: 732.05
Day 330: Action: 0, Cash: 10038.65, Volume: 0, Price: 732.19
Day 331: Action: 0, Cash: 10038.65, Volume: 0, Price: 732.77
Day 332: Action: 0, Cash: 10038.65, Volume: 0, Price: 737.13
Day 333: Action: 0, Cash: 10038.65, Volume: 0, Price: 749.57
Day 334: Action: 1, Cash: 10038.65, Volume: 0, Price: 750.19
Day 335: Action: 0, Cash: 2536.80, Volume: 10, Price: 750.41
Day 336: Action: 1, Cash: 2536.80, Volume: 10, Price: 665.36
Day 337: Action: 0, Cash: 540.73, Volume: 13, Price: 647.27
Day 338: Action: 0, Cash: 540.73, Volume: 13, Price: 636.65
Day 339: Action: 1, Cash: 540.73, Volume: 13, Price: 626.27
Day 340: Action: 0, Cash: 540.73, Volume: 13, Price: 634.89
Day 341: Action: 0, Cash: 540.73, Volume: 13, Price: 617.91
Day 342: Action: 0, Cash: 540.73, Volume: 13, Price: 620.67
Day 343: Action: 0, Cash: 540.73, Volume: 13, Price: 630.71
Day 344: Action: 0, Cash: 540.73, Volume: 13, Price: 626.03
Day 345: Action: 0, Cash: 540.73, Volume: 13, Price: 607.99
Day 346: Action: 0, Cash: 540.73, Volume: 13, Price: 608.87
Day 347: Action: 0, Cash: 540.73, Volume: 13, Price: 608.44
Day 348: Action: 2, Cash: 540.73, Volume: 13, Price: 601.00
Day 349: Action: 1, Cash: 6550.77, Volume: 3, Price: 596.69
Day 350: Action: 0, Cash: 583.85, Volume: 13, Price: 589.33
Day 351: Action: 2, Cash: 583.85, Volume: 13, Price: 588.17
Day 352: Action: 2, Cash: 6465.52, Volume: 3, Price: 593.26
Day 353: Action: 1, Cash: 8245.29, Volume: 0, Price: 612.03
Day 354: Action: 0, Cash: 2125.03, Volume: 10, Price: 635.16
Day 355: Action: 0, Cash: 2125.03, Volume: 10, Price: 632.55
Day 356: Action: 0, Cash: 2125.03, Volume: 10, Price: 646.87
Day 357: Action: 0, Cash: 2125.03, Volume: 10, Price: 639.80
Day 358: Action: 0, Cash: 2125.03, Volume: 10, Price: 646.02
Day 359: Action: 0, Cash: 2125.03, Volume: 10, Price: 638.53
Day 360: Action: 2, Cash: 2125.03, Volume: 10, Price: 660.43
Day 361: Action: 1, Cash: 8729.28, Volume: 0, Price: 672.30
Day 362: Action: 0, Cash: 2006.33, Volume: 10, Price: 665.69
Day 363: Action: 0, Cash: 2006.33, Volume: 10, Price: 655.86
Day 364: Action: 0, Cash: 2006.33, Volume: 10, Price: 649.04
Day 365: Action: 1, Cash: 2006.33, Volume: 10, Price: 651.62
Day 366: Action: 0, Cash: 51.46, Volume: 13, Price: 643.15
Day 367: Action: 0, Cash: 51.46, Volume: 13, Price: 646.96
Day 368: Action: 0, Cash: 51.46, Volume: 13, Price: 656.59
Day 369: Action: 0, Cash: 51.46, Volume: 13, Price: 648.94
Day 370: Action: 0, Cash: 51.46, Volume: 13, Price: 663.88
Day 371: Action: 0, Cash: 51.46, Volume: 13, Price: 658.21
Day 372: Action: 0, Cash: 51.46, Volume: 13, Price: 660.93
Day 373: Action: 0, Cash: 51.46, Volume: 13, Price: 664.37
Day 374: Action: 0, Cash: 51.46, Volume: 13, Price: 666.98
Day 375: Action: 0, Cash: 51.46, Volume: 13, Price: 662.72
Day 376: Action: 0, Cash: 51.46, Volume: 13, Price: 658.13
Day 377: Action: 0, Cash: 51.46, Volume: 13, Price: 665.38
Day 378: Action: 0, Cash: 51.46, Volume: 13, Price: 659.53
Day 379: Action: 0, Cash: 51.46, Volume: 13, Price: 649.85
Day 380: Action: 0, Cash: 51.46, Volume: 13, Price: 658.23
Day 381: Action: 0, Cash: 51.46, Volume: 13, Price: 660.05
Day 382: Action: 0, Cash: 51.46, Volume: 13, Price: 648.14
Day 383: Action: 0, Cash: 51.46, Volume: 13, Price: 645.51
Day 384: Action: 0, Cash: 51.46, Volume: 13, Price: 652.50
Day 385: Action: 0, Cash: 51.46, Volume: 13, Price: 641.42
Day 386: Action: 0, Cash: 51.46, Volume: 13, Price: 630.55
Day 387: Action: 0, Cash: 51.46, Volume: 13, Price: 614.99
Day 388: Action: 0, Cash: 51.46, Volume: 13, Price: 620.27
Day 389: Action: 0, Cash: 51.46, Volume: 13, Price: 619.72
Day 390: Action: 0, Cash: 51.46, Volume: 13, Price: 603.60
Day 391: Action: 0, Cash: 51.46, Volume: 13, Price: 612.44
Day 392: Action: 0, Cash: 51.46, Volume: 13, Price: 647.08
Day 393: Action: 0, Cash: 51.46, Volume: 13, Price: 658.20
Day 394: Action: 0, Cash: 51.46, Volume: 13, Price: 671.78
Day 395: Action: 0, Cash: 51.46, Volume: 13, Price: 672.39
Day 396: Action: 0, Cash: 51.46, Volume: 13, Price: 668.16
Day 397: Action: 0, Cash: 51.46, Volume: 13, Price: 737.68
Day 398: Action: 0, Cash: 51.46, Volume: 13, Price: 715.89
Day 399: Action: 0, Cash: 51.46, Volume: 13, Price: 705.81
Day 400: Action: 0, Cash: 51.46, Volume: 13, Price: 691.11
Day 401: Action: 0, Cash: 51.46, Volume: 13, Price: 668.42
Day 402: Action: 0, Cash: 51.46, Volume: 13, Price: 669.64
Day 403: Action: 0, Cash: 51.46, Volume: 13, Price: 660.89
Day 404: Action: 0, Cash: 51.46, Volume: 13, Price: 676.64
Day 405: Action: 0, Cash: 51.46, Volume: 13, Price: 670.15
Day 406: Action: 0, Cash: 51.46, Volume: 13, Price: 668.12
Day 407: Action: 0, Cash: 51.46, Volume: 13, Price: 649.25
Day 408: Action: 0, Cash: 51.46, Volume: 13, Price: 639.22
Day 409: Action: 0, Cash: 51.46, Volume: 13, Price: 638.74
Day 410: Action: 0, Cash: 51.46, Volume: 13, Price: 642.67
Day 411: Action: 0, Cash: 51.46, Volume: 13, Price: 644.23
Day 412: Action: 0, Cash: 51.46, Volume: 13, Price: 655.10
Day 413: Action: 0, Cash: 51.46, Volume: 13, Price: 636.70
Day 414: Action: 0, Cash: 51.46, Volume: 13, Price: 638.75
Day 415: Action: 0, Cash: 51.46, Volume: 13, Price: 653.13
Day 416: Action: 0, Cash: 51.46, Volume: 13, Price: 656.45
Day 417: Action: 0, Cash: 51.46, Volume: 13, Price: 647.63
Day 418: Action: 0, Cash: 51.46, Volume: 13, Price: 653.00
Day 419: Action: 2, Cash: 51.46, Volume: 13, Price: 654.52
Day 420: Action: 0, Cash: 6596.66, Volume: 3, Price: 667.16
Day 421: Action: 0, Cash: 6596.66, Volume: 3, Price: 660.00
Day 422: Action: 0, Cash: 6596.66, Volume: 3, Price: 644.31
Day 423: Action: 2, Cash: 6596.66, Volume: 3, Price: 646.84
Day 424: Action: 0, Cash: 8537.17, Volume: 0, Price: 653.51
Day 425: Action: 2, Cash: 8537.17, Volume: 0, Price: 654.30
Day 426: Action: 2, Cash: 8537.17, Volume: 0, Price: 637.63
Day 427: Action: 0, Cash: 8537.17, Volume: 0, Price: 613.18
Day 428: Action: 0, Cash: 8537.17, Volume: 0, Price: 627.45
Day 429: Action: 0, Cash: 8537.17, Volume: 0, Price: 622.66
Day 430: Action: 0, Cash: 8537.17, Volume: 0, Price: 615.68
Day 431: Action: 0, Cash: 8537.17, Volume: 0, Price: 606.70
Day 432: Action: 0, Cash: 8537.17, Volume: 0, Price: 593.66
Day 433: Action: 0, Cash: 8537.17, Volume: 0, Price: 604.06

Final portfolio value:    8537.17
Baseline (buy & hold):   11477.14
Profit over baseline:    -2939.97
